area_id,area_type,municipality,block,treatment,registered,turnout,hollande_share
M_78322,Municipality,Jouy-en-Josas,2952,1,4819,0.8277651071548462,0.24611860513687134
P_95018_32,Precinct,Argenteuil,3513,0,1107,0.7018970251083374,0.5234270691871643
P_78490_4,Precinct,Plaisir,2976,1,1189,0.7594617605209351,0.37993234395980835
P_78126_9,Precinct,La Celle-Saint-Cloud,2953,1,1456,0.7348901033401489,0.3773764371871948
P_95607_7,Precinct,Taverny,3553,1,1125,0.7279999852180481,0.3788819909095764
P_75110_1026,Precinct,"Paris, 10e arrondissement",2757,1,1625,0.8135384321212769,0.38808250427246094
P_95369_1,Precinct,Margency,3512,1,967,0.8355739116668701,0.21984924376010895
P_78418_4,Precinct,Montesson,2969,1,907,0.7750827074050903,0.23342940211296082
P_78498_1,Precinct,Poissy,2977,1,914,0.7407002449035645,0.26586103439331055
P_92062_8,Precinct,Puteaux,3414,1,1033,0.7754114270210266,0.23086734116077423
M_77384,Municipality,Réau,2897,1,649,0.8027734756469727,0.26915520429611206
P_94033_28,Precinct,Fontenay-sous-Bois,3481,1,1025,0.7590243816375732,0.42049935460090637
P_92025_16,Precinct,Colombes,3399,1,1159,0.7739430665969849,0.3707483112812042
P_91386_7,Precinct,Mennecy,3362,1,1163,0.7214101552963257,0.24455206096172333
P_94077_1,Precinct,Villeneuve-le-Roi,3507,1,821,0.7222899198532104,0.4419795274734497
M_91292,Municipality,Guibeville,3324,1,513,0.8421052694320679,0.2267303168773651
M_77331,Municipality,Nanteuil-sur-Marne,2914,1,304,0.8815789222717285,0.2641509473323822
P_78361_14,Precinct,Mantes-la-Jolie,2964,1,1117,0.6875559687614441,0.6391478180885315
P_93031_4,Precinct,Epinay-sur-Seine,3434,1,649,0.7026194334030151,0.5456570386886597
M_78057,Municipality,Bennecourt,2937,0,1334,0.8140929341316223,0.24600939452648163
P_95500_10,Precinct,Pontoise,3545,1,992,0.6925403475761414,0.44427934288978577
P_78517_5,Precinct,Rambouillet,2978,1,843,0.7983392477035522,0.3097744286060333
M_78528,Municipality,Rolleboise,2937,1,257,0.7626459002494812,0.203125
P_91589_13,Precinct,Savigny-sur-Orge,3377,1,725,0.7572413682937622,0.45318353176116943
P_78361_13,Precinct,Mantes-la-Jolie,2964,1,912,0.6962719559669495,0.4549839198589325
P_78335_5,Precinct,Limay,2961,1,873,0.7594501972198486,0.4018547236919403
P_94042_5,Precinct,Joinville-le-Pont,3486,0,922,0.7451193332672119,0.37481480836868286
M_95430,Municipality,Montsoult,3556,1,2497,0.8374049067497253,0.2711781859397888
P_78498_25,Precinct,Poissy,2977,1,257,0.5525291562080383,0.6449275612831116
P_92048_21,Precinct,Meudon,3409,1,1001,0.7462537288665771,0.3437926471233368
P_77122_13,Precinct,Combs-la-Ville,2871,1,1009,0.7492566704750061,0.3652290999889374
P_92040_10,Precinct,Issy-les-Moulineaux,3404,1,892,0.7455157041549683,0.3271317780017853
P_78126_5,Precinct,La Celle-Saint-Cloud,2953,1,1433,0.7627355456352234,0.3567415773868561
P_92075_14,Precinct,Vanves,3420,1,910,0.79340660572052,0.3618513345718384
P_93048_26,Precinct,Montreuil,3447,1,960,0.699999988079071,0.3510638177394867
P_95051_6,Precinct,Beauchamp,3515,1,798,0.7355889678001404,0.2906574308872223
P_91421_10,Precinct,Montgeron,3363,1,1178,0.7470288872718811,0.4069364070892334
P_78029_8,Precinct,Aubergenville,2934,1,950,0.7631579041481018,0.326241135597229
P_91589_2,Precinct,Savigny-sur-Orge,3377,1,1264,0.7840189933776855,0.31492841243743896
P_75110_1002,Precinct,"Paris, 10e arrondissement",2757,1,1600,0.8131250143051147,0.42084941267967224
P_95183_3,Precinct,Courdimanche,3520,1,864,0.8043981194496155,0.35777124762535095
P_75112_1260,Precinct,"Paris, 12e arrondissement",2761,1,1559,0.7960230708122253,0.40276646614074707
P_94058_3,Precinct,Le Perreux-sur-Marne,3490,1,1060,0.7594339847564697,0.2857142984867096
P_94038_19,Precinct,L'Hay-les-Roses,3487,1,1115,0.7327354550361633,0.4182272255420685
P_95427_1,Precinct,Montmagny,3541,1,1354,0.7178729772567749,0.40292274951934814
P_91114_10,Precinct,Brunoy,3332,1,994,0.6871227622032166,0.39438700675964355
P_95199_1,Precinct,Domont,3522,1,908,0.7632158398628235,0.25221237540245056
P_95607_13,Precinct,Taverny,3553,0,907,0.6979051828384399,0.4214743673801422
P_95051_8,Precinct,Beauchamp,3515,0,859,0.7543655633926392,0.26771652698516846
M_91648,Municipality,Vert-le-Grand,3380,1,1569,0.8005098700523376,0.21551020443439484
P_94021_4,Precinct,Chevilly-Larue,3477,1,947,0.7529038786888123,0.4620887041091919
P_75112_1209,Precinct,"Paris, 12e arrondissement",2761,1,1531,0.8249509930610657,0.384738951921463
P_91326_2,Precinct,Juvisy-sur-Orge,3349,1,937,0.8004269003868103,0.3549257814884186
P_91326_9,Precinct,Juvisy-sur-Orge,3349,0,1078,0.7597402334213257,0.3872976303100586
M_77317,Municipality,Mormant,2900,0,2739,0.7685286402702332,0.27689337730407715
P_95203_7,Precinct,Eaubonne,3523,0,1286,0.714618980884552,0.3392658531665802
P_75107_710,Precinct,"Paris, 7e arrondissement",2782,1,1440,0.8131944537162781,0.24003465473651886
P_92025_24,Precinct,Colombes,3399,0,1151,0.7463075518608093,0.40143370628356934
M_78337,Municipality,Limetz-Villez,2937,1,1484,0.8045822381973267,0.20442929863929749
P_92075_9,Precinct,Vanves,3420,1,665,0.8285714387893677,0.3448905050754547
P_91514_1,Precinct,Quincy-sous-Sénart,3369,0,1400,0.7857142686843872,0.30563250184059143
P_95598_8,Precinct,Soisy-sous-Montmorency,3552,1,1054,0.7561669945716858,0.37212276458740234
P_95018_29,Precinct,Argenteuil,3514,1,1153,0.6730268597602844,0.5137976408004761
P_95229_3,Precinct,Ezanville,3527,1,1212,0.7805280685424805,0.25377970933914185
P_77305_10,Precinct,Montereau-Fault-Yonne,2898,1,640,0.6734374761581421,0.4150485396385193
P_78029_4,Precinct,Aubergenville,2934,1,951,0.7791798114776611,0.30108991265296936
P_94058_20,Precinct,Le Perreux-sur-Marne,3490,1,1126,0.7690941095352173,0.31850117444992065
M_77055,Municipality,Brou-sur-Chantereine,2914,1,2868,0.7447698712348938,0.28728488087654114
P_94042_10,Precinct,Joinville-le-Pont,3486,1,1081,0.7752081155776978,0.32518336176872253
P_95476_4,Precinct,Osny,3543,1,1017,0.8190757036209106,0.25213155150413513
M_77155,Municipality,Dampmart,2887,1,2169,0.7616413235664368,0.2524752616882324
P_95051_4,Precinct,Beauchamp,3515,1,704,0.8011363744735718,0.19343066215515137
P_78029_1,Precinct,Aubergenville,2934,0,878,0.7835990786552429,0.31166914105415344
P_94028_37,Precinct,Créteil,3480,1,994,0.7505030035972595,0.4896836280822754
P_77305_11,Precinct,Montereau-Fault-Yonne,2898,1,739,0.667117714881897,0.53125
M_77053,Municipality,Brie-Comte-Robert,2863,1,9969,0.7547397017478943,0.27430039644241333
P_92040_20,Precinct,Issy-les-Moulineaux,3404,1,1031,0.7119301557540894,0.3991655111312866
P_91122_4,Precinct,Bures-sur-Yvette,3334,1,973,0.8304213881492615,0.3168567717075348
P_78418_6,Precinct,Montesson,2969,1,1173,0.7791986465454102,0.26957494020462036
P_95555_3,Precinct,Saint-Gratien,3547,1,1397,0.7451682090759277,0.3964671194553375
P_78498_23,Precinct,Poissy,2977,1,942,0.7484076619148254,0.38528138399124146
P_92071_14,Precinct,Sceaux,3417,1,985,0.7492385506629944,0.3091655373573303
P_95205_1,Precinct,Ecouen,3524,0,1391,0.7699496746063232,0.32414448261260986
P_94079_18,Precinct,Villiers-sur-Marne,3508,0,967,0.7735263705253601,0.290190726518631
P_94003_1,Precinct,Arcueil,3469,1,1025,0.7385365962982178,0.3563685715198517
M_77211,Municipality,Grandpuits-Bailly-Carrois,2900,1,655,0.847328245639801,0.20110701024532318
P_95014_2,Precinct,Andilly,3512,0,761,0.8331143260002136,0.21052631735801697
P_75110_1016,Precinct,"Paris, 10e arrondissement",2757,0,1224,0.7916666865348816,0.3473242521286011
M_91457,Municipality,La Norville,3324,1,3158,0.8229892253875732,0.30543604493141174
P_78297_11,Precinct,Guyancourt,2949,1,1228,0.7833876013755798,0.39361703395843506
P_94074_1,Precinct,Valenton,3503,1,938,0.7388059496879578,0.3467261791229248
P_77305_12,Precinct,Montereau-Fault-Yonne,2898,1,615,0.6861788630485535,0.5377128720283508
P_94038_18,Precinct,L'Hay-les-Roses,3487,1,1067,0.744142472743988,0.436855673789978
M_77387,Municipality,Remauville,2892,0,334,0.8622754216194153,0.1619718372821808
P_95500_8,Precinct,Pontoise,3545,0,732,0.7103825211524963,0.4533073902130127
P_92002_30,Precinct,Antony,3387,1,953,0.7481637001037598,0.46433770656585693
M_77252,Municipality,Limoges-Fourches,2897,1,303,0.8316831588745117,0.20325203239917755
P_91122_3,Precinct,Bures-sur-Yvette,3334,1,801,0.8189762830734253,0.36124029755592346
P_91027_3,Precinct,Athis-Mons,3325,1,802,0.7880299091339111,0.34354838728904724
P_77468_11,Precinct,Torcy,2924,0,927,0.7281553149223328,0.49924811720848083
P_77288_16,Precinct,Melun,2895,1,1310,0.7106870412826538,0.3825799226760864
P_77288_9,Precinct,Melun,2895,1,986,0.6855983734130859,0.36661699414253235
M_77428,Municipality,Saint-Ouen-en-Brie,2900,1,680,0.8132352828979492,0.22947761416435242
P_94074_5,Precinct,Valenton,3503,1,1002,0.7085828185081482,0.4897959232330322
P_94038_10,Precinct,L'Hay-les-Roses,3487,1,873,0.7651775479316711,0.4046153724193573
M_95652,Municipality,Viarmes,3556,1,3663,0.8187277913093567,0.2338983118534088
P_78361_17,Precinct,Mantes-la-Jolie,2964,1,1092,0.6584249138832092,0.6290550231933594
P_94043_13,Precinct,Le Kremlin-Bicêtre,3489,1,690,0.7275362610816956,0.4072580635547638
P_91114_9,Precinct,Brunoy,3332,1,776,0.75,0.2705061137676239
P_78015_7,Precinct,Andrésy,2933,1,870,0.7747126221656799,0.28658536076545715
M_77455,Municipality,Soignolles-en-Brie,2915,1,1460,0.8198630213737488,0.21783876419067383
P_77079_5,Precinct,Champagne-sur-Seine,2866,1,757,0.8190224766731262,0.3540983498096466
P_92014_4,Precinct,Bourg-la-Reine,3391,0,876,0.8321917653083801,0.33980581164360046
P_93048_31,Precinct,Montreuil,3446,1,1283,0.6726422309875488,0.4175563454627991
P_94042_1,Precinct,Joinville-le-Pont,3486,1,765,0.7568627595901489,0.2956521809101105
P_77468_4,Precinct,Torcy,2924,1,947,0.76346355676651,0.4087694585323334
P_77373_18,Precinct,Pontault-Combault,2907,1,932,0.7693132758140564,0.4183381199836731
P_78517_3,Precinct,Rambouillet,2978,1,883,0.8108720183372498,0.21164773404598236
P_75103_302,Precinct,"Paris, 3e arrondissement",2778,0,1458,0.8031550049781799,0.4487847089767456
P_94038_17,Precinct,L'Hay-les-Roses,3487,0,927,0.7432578206062317,0.43328335881233215
P_78358_6,Precinct,Maisons-Laffitte,2962,1,1207,0.7522783875465393,0.25481313467025757
P_78358_16,Precinct,Maisons-Laffitte,2962,1,706,0.7592067718505859,0.31886792182922363
M_77275,Municipality,Les Marêts,2914,1,115,0.791304349899292,0.31111112236976624
P_78311_1,Precinct,Houilles,2951,1,1275,0.755294144153595,0.34522560238838196
P_75107_717,Precinct,"Paris, 7e arrondissement",2782,1,1363,0.8026412129402161,0.234317347407341
P_78123_6,Precinct,Carrières-sous-Poissy,2939,1,966,0.6501035094261169,0.43414634466171265
P_94028_18,Precinct,Créteil,3479,1,1099,0.7434030771255493,0.5698113441467285
P_77431_1,Precinct,Saint-Pierre-lès-Nemours,2902,1,1034,0.7611218690872192,0.2373540848493576
P_77514_2,Precinct,Villeparisis,2929,1,1392,0.7140804529190063,0.3022541105747223
P_77514_1,Precinct,Villeparisis,2929,1,1447,0.7021423578262329,0.29880478978157043
P_92014_13,Precinct,Bourg-la-Reine,3391,1,927,0.8230852484703064,0.3315719962120056
M_77347,Municipality,Les Ormes-sur-Voulzie,2914,0,655,0.8061068654060364,0.24856597185134888
P_94033_7,Precinct,Fontenay-sous-Bois,3481,0,995,0.8140703439712524,0.3425000011920929
P_95427_3,Precinct,Montmagny,3541,1,269,0.654275119304657,0.36094674468040466
P_77514_7,Precinct,Villeparisis,2929,0,1310,0.7267175316810608,0.3783494234085083
P_95476_8,Precinct,Osny,3543,1,718,0.7674094438552856,0.302752286195755
P_95183_2,Precinct,Courdimanche,3520,1,783,0.8250319361686707,0.4141732156276703
P_94073_4,Precinct,Thiais,3501,1,1180,0.7389830350875854,0.44075828790664673
P_91027_2,Precinct,Athis-Mons,3325,1,1016,0.7657480239868164,0.33638742566108704
P_91086_5,Precinct,Bondoufle,3328,1,943,0.7932131290435791,0.2693370282649994
P_94058_18,Precinct,Le Perreux-sur-Marne,3490,1,1174,0.7436115741729736,0.27906978130340576
P_91114_11,Precinct,Brunoy,3332,0,1153,0.7250650525093079,0.42405831813812256
M_91494,Municipality,Le Plessis-Pâté,3333,0,2711,0.8262633681297302,0.26301494240760803
P_91122_5,Precinct,Bures-sur-Yvette,3334,1,977,0.8126919269561768,0.36467599868774414
M_77438,Municipality,Saint-Thibault-des-Vignes,2887,1,4260,0.7723004817962646,0.2916152775287628
P_95018_50,Precinct,Argenteuil,3514,1,1248,0.7588140964508057,0.3572204113006592
P_91272_9,Precinct,Gif-sur-Yvette,3347,1,1091,0.8038496971130371,0.3418903052806854
P_91326_1,Precinct,Juvisy-sur-Orge,3349,1,1000,0.8090000152587891,0.3274780511856079
P_91182_7,Precinct,Courcouronnes,3337,1,1015,0.7034482955932617,0.5868945717811584
M_91330,Municipality,Lardy,3352,1,4012,0.8115652799606323,0.28566938638687134
P_94017_32,Precinct,Champigny-sur-Marne,3474,1,1334,0.6971514225006104,0.5498891472816467
M_77381,Municipality,Quiers,2900,1,437,0.8352402448654175,0.15864022076129913
P_91477_3,Precinct,Palaiseau,3368,0,1349,0.7961453199386597,0.3079847991466522
P_91477_5,Precinct,Palaiseau,3368,1,796,0.7575376629829407,0.35343384742736816
P_94003_12,Precinct,Arcueil,3469,0,1012,0.7025691866874695,0.34343433380126953
P_95637_1,Precinct,Vauréal,3555,1,1024,0.8076171875,0.3839397728443146
P_91182_8,Precinct,Courcouronnes,3337,1,968,0.7252066135406494,0.582848846912384
P_92014_2,Precinct,Bourg-la-Reine,3391,1,954,0.8270440101623535,0.3011583089828491
P_92019_9,Precinct,Châtenay-Malabry,3393,1,1018,0.7779960632324219,0.4160206615924835
P_92023_32,Precinct,Clamart,3395,0,799,0.7396745681762695,0.445993036031723
P_92023_30,Precinct,Clamart,3395,1,767,0.7640156745910645,0.43133804202079773
P_92023_26,Precinct,Clamart,3395,1,751,0.7403461933135986,0.48440366983413696
P_92025_26,Precinct,Colombes,3399,1,1223,0.7252657413482666,0.4469783306121826
P_92040_17,Precinct,Issy-les-Moulineaux,3404,1,1098,0.7586520910263062,0.3479318618774414
P_92044_38,Precinct,Levallois-Perret,3407,1,950,0.8231579065322876,0.23276983201503754
P_78123_2,Precinct,Carrières-sous-Poissy,2939,1,1194,0.7395309805870056,0.27866971492767334
P_92044_29,Precinct,Levallois-Perret,3407,1,967,0.7735263705253601,0.3480055034160614
P_92044_6,Precinct,Levallois-Perret,3407,1,987,0.7933130860328674,0.22077922523021698
P_92049_1,Precinct,Montrouge,3410,0,734,0.7861035466194153,0.35739436745643616
P_92062_9,Precinct,Puteaux,3414,1,907,0.7717750668525696,0.28801169991493225
P_92071_7,Precinct,Sceaux,3417,0,831,0.7472923994064331,0.35993486642837524
P_95476_7,Precinct,Osny,3543,1,1055,0.7715640068054199,0.33872976899147034
P_92072_15,Precinct,Sèvres,3419,1,957,0.7962382435798645,0.35561496019363403
P_92075_10,Precinct,Vanves,3420,1,997,0.8184553384780884,0.38689741492271423
M_95566,Municipality,Saint-Martin-du-Tertre,3556,1,1696,0.7830188870429993,0.28875380754470825
P_93048_17,Precinct,Montreuil,3447,1,745,0.7167785167694092,0.4636015295982361
P_93053_12,Precinct,Noisy-le-Sec,3451,1,936,0.7254273295402527,0.37574851512908936
P_93053_10,Precinct,Noisy-le-Sec,3451,1,1215,0.7251029014587402,0.4377880096435547
P_95018_43,Precinct,Argenteuil,3514,1,1059,0.7412653565406799,0.3888888955116272
P_94028_46,Precinct,Créteil,3479,0,1002,0.7435129880905151,0.45089903473854065
P_94028_17,Precinct,Créteil,3479,1,882,0.704081654548645,0.5341098308563232
P_78335_7,Precinct,Limay,2961,1,1065,0.7727699279785156,0.33497536182403564
P_94058_17,Precinct,Le Perreux-sur-Marne,3490,0,1074,0.7588454484939575,0.2746566832065582
M_77127,Municipality,Coubert,2863,1,957,0.7868338823318481,0.24287652969360352
P_92032_16,Precinct,Fontenay-aux-Roses,3401,1,792,0.7424242496490479,0.35567009449005127
M_78188,Municipality,Cravent,2937,1,306,0.8104575276374817,0.22131147980690002
P_94079_5,Precinct,Villiers-sur-Marne,3508,1,1054,0.7049335837364197,0.5146036148071289
P_94073_5,Precinct,Thiais,3501,0,1153,0.7805724143981934,0.30248308181762695
P_77373_23,Precinct,Pontault-Combault,2907,0,1017,0.7767944931983948,0.36246785521507263
P_94077_11,Precinct,Villeneuve-le-Roi,3507,1,985,0.7258883118629456,0.3644189238548279
P_94080_25,Precinct,Vincennes,3509,1,980,0.7908163070678711,0.3665803074836731
P_95018_39,Precinct,Argenteuil,3514,0,1174,0.6925042867660522,0.42553192377090454
P_78335_9,Precinct,Limay,2961,1,632,0.7515822649002075,0.31196582317352295
P_95598_5,Precinct,Soisy-sous-Montmorency,3552,1,1012,0.7005928754806519,0.363503634929657
P_93048_28,Precinct,Montreuil,3446,1,1019,0.6673209071159363,0.451661616563797
P_95229_4,Precinct,Ezanville,3527,1,1402,0.7874464988708496,0.3229357898235321
M_91318,Municipality,Janville-sur-Juine,3352,1,1359,0.8594554662704468,0.25929126143455505
P_94043_12,Precinct,Le Kremlin-Bicêtre,3489,1,831,0.7448856830596924,0.429983526468277
P_95427_6,Precinct,Montmagny,3541,1,1157,0.7355229258537292,0.4042806327342987
P_95427_2,Precinct,Montmagny,3541,1,1237,0.7962813377380371,0.3686920702457428
P_78311_6,Precinct,Houilles,2951,1,1149,0.7763272523880005,0.3321917951107025
P_95598_9,Precinct,Soisy-sous-Montmorency,3552,0,1348,0.7321958541870117,0.2620760500431061
P_95637_10,Precinct,Vauréal,3555,1,1046,0.7409178018569946,0.45165562629699707
P_93048_21,Precinct,Montreuil,3446,1,1193,0.6923721432685852,0.4334975481033325
P_95229_2,Precinct,Ezanville,3527,1,1142,0.7565674185752869,0.38361045718193054
P_77315_1,Precinct,Montry,2880,1,1340,0.7888059616088867,0.24758221209049225
P_91086_2,Precinct,Bondoufle,3328,1,1000,0.796999990940094,0.2827763557434082
P_78311_14,Precinct,Houilles,2951,1,1309,0.7776929140090942,0.32303091883659363
P_92072_2,Precinct,Sèvres,3419,1,922,0.7950108647346497,0.33753502368927
M_77253,Municipality,Lissy,2897,1,135,0.8592592477798462,0.2982456088066101
P_93048_30,Precinct,Montreuil,3447,1,1120,0.7053571343421936,0.405370831489563
M_91461,Municipality,Ollainville,3324,1,2889,0.8317757248878479,0.24957627058029175
P_77284_18,Precinct,Meaux,2894,0,963,0.7061266899108887,0.415037602186203
P_95637_6,Precinct,Vauréal,3555,1,1112,0.7904676198959351,0.3993014991283417
M_78343,Municipality,Les Loges-en-Josas,2952,1,1066,0.8245778679847717,0.22158437967300415
P_94017_19,Precinct,Champigny-sur-Marne,3474,0,998,0.7184368968009949,0.3497884273529053
P_94003_10,Precinct,Arcueil,3469,1,1109,0.7511271238327026,0.3177340030670166
M_77033,Municipality,Bezalles,2915,0,147,0.8571428656578064,0.15573769807815552
P_78361_15,Precinct,Mantes-la-Jolie,2963,1,1148,0.6524389982223511,0.6703448295593262
M_77450,Municipality,Servon,2863,1,2350,0.7940425276756287,0.23714131116867065
P_75106_609,Precinct,"Paris, 6e arrondissement",2781,0,937,0.8217716217041016,0.2866578698158264
P_77468_8,Precinct,Torcy,2924,1,1209,0.6716294288635254,0.48346054553985596
P_77079_1,Precinct,Champagne-sur-Seine,2866,1,728,0.7568681240081787,0.3235294222831726
P_75105_512,Precinct,"Paris, 5e arrondissement",2780,1,1491,0.8236083388328552,0.3801652789115906
P_91086_6,Precinct,Bondoufle,3328,0,812,0.825123131275177,0.33487653732299805
P_94021_5,Precinct,Chevilly-Larue,3477,0,953,0.7576075792312622,0.40141844749450684
P_77083_8,Precinct,Champs-sur-Marne,2867,1,798,0.7406014800071716,0.4307958483695984
P_94074_2,Precinct,Valenton,3503,0,903,0.7585825324058533,0.39851853251457214
P_75110_1011,Precinct,"Paris, 10e arrondissement",2756,1,1315,0.7984790802001953,0.5139826536178589
P_94068_26,Precinct,Saint-Maur-des-Fossés,3498,1,1060,0.7547169923782349,0.385987251996994
P_77468_5,Precinct,Torcy,2924,1,1247,0.7153167724609375,0.4653579592704773
P_75112_1251,Precinct,"Paris, 12e arrondissement",2761,1,1584,0.7910353541374207,0.3614947199821472
P_75110_1032,Precinct,"Paris, 10e arrondissement",2757,1,1648,0.8009708523750305,0.4365018904209137
P_75112_1243,Precinct,"Paris, 12e arrondissement",2761,0,1381,0.7885590195655823,0.34293681383132935
P_95229_5,Precinct,Ezanville,3527,0,1039,0.8392685055732727,0.2813953459262848
P_75104_412,Precinct,"Paris, 4e arrondissement",2779,1,1188,0.819865345954895,0.4116424024105072
P_75104_411,Precinct,"Paris, 4e arrondissement",2779,0,957,0.8108673095703125,0.3633987009525299
P_75103_310,Precinct,"Paris, 3e arrondissement",2778,1,1533,0.7847357988357544,0.4075949490070343
P_95199_7,Precinct,Domont,3522,1,1437,0.7675713300704956,0.30912476778030396
